1439,RTO,3.69%,-11.79%,-10.01%,-7.14%,-25.48%,-10.15%,1.38%,2.34%,2.28,733.91K,0.75,22.75,0.71%,"548,530"
1440,RTX,2.24%,8.16%,17.50%,14.82%,43.92%,17.23%,1.71%,1.96%,2.00,4.96M,0.80,135.66,0.72%,"3,987,358"
1441,RUM,4.42%,-18.06%,10.45%,54.13%,4.02%,-38.28%,5.58%,7.22%,2.33,4.53M,1.05,8.03,0.25%,"4,745,942"
1442,RUN,0.77%,-22.73%,-28.15%,-65.31%,-44.22%,-29.08%,8.22%,9.57%,1.92,10.84M,1.05,6.56,2.82%,"11,413,360"
1443,RVLV,7.07%,-21.59%,-30.95%,-8.52%,13.43%,-30.40%,4.52%,6.42%,2.00,1.30M,0.88,23.31,-0.85%,"1,146,041"
1444,RVMD,0.76%,-6.74%,-11.18%,-15.35%,18.56%,-12.09%,3.08%,4.45%,1.07,1.32M,0.70,38.45,-2.26%,"922,552"
1445,RVTY,-4.71%,-6.55%,-2.86%,-12.62%,2.20%,-3.79%,2.96%,3.17%,2.14,922.73K,1.40,107.38,-1.11%,"1,290,812"
1446,RWT,-3.60%,-3.60%,-5.97%,-20.40%,0.50%,-5.67%,1.67%,2.32%,1.80,862.21K,0.99,6.16,-0.32%,"854,261"
1447,RXO,2.19%,-2.75%,-23.04%,-26.36%,-7.23%,-19.84%,2.97%,4.10%,2.86,1.24M,1.15,19.11,0.42%,"1,426,478"
1448,RXRX,2.19%,-27.44%,7.22%,-3.97%,-38.69%,-3.40%,5.59%,8.61%,2.33,23.36M,0.51,6.53,-3.83%,"11,926,538"
1449,RY,3.71%,-1.62%,-2.56%,-4.32%,15.63%,-3.20%,1.51%,2.09%,1.33,1.18M,0.55,116.65,0.64%,"655,886"
1450,RYAAY,-3.35%,0.46%,2.32%,0.05%,-22.11%,4.43%,2.13%,2.68%,2.04,1.68M,0.56,45.52,-1.30%,"933,551"
1451,RYAN,2.04%,7.60%,14.85%,14.17%,30.57%,13.05%,1.94%,2.57%,2.44,936.91K,1.02,72.53,0.21%,"955,159"
1452,RYN,-2.10%,5.29%,5.05%,-7.57%,-9.43%,5.25%,2.13%,2.28%,2.43,1.09M,0.90,27.47,-1.33%,"973,776"
1453,RYTM,1.19%,-3.20%,-4.63%,0.21%,30.19%,-5.48%,4.75%,4.73%,1.17,509.08K,1.04,52.91,-1.51%,"531,048"
1454,S,4.18%,-7.77%,-9.63%,-17.30%,-13.65%,-9.10%,3.05%,4.98%,1.60,5.03M,0.67,20.18,0.35%,"3,365,219"
1455,SABR,-1.45%,-20.98%,-10.79%,5.28%,46.12%,-7.12%,5.31%,5.72%,2.40,4.22M,1.29,3.39,-3.42%,"5,449,053"
1456,SAGE,8.52%,13.89%,70.60%,13.73%,-57.29%,57.09%,3.69%,4.15%,2.78,1.87M,0.96,8.53,3.90%,"1,792,181"
1457,SAIC,-4.38%,9.70%,-1.49%,-19.94%,-15.12%,-2.96%,3.87%,4.83%,2.83,765.60K,1.13,108.47,-0.62%,"865,970"
1458,SAIL,10.44%,-6.64%,-,-,-,-0.91%,5.06%,5.79%,1.64,4.01M,0.64,21.80,2.68%,"2,550,552"
1459,SAN,-0.56%,15.64%,56.39%,39.76%,55.70%,55.70%,1.27%,1.93%,1.68,4.90M,0.63,7.10,1.57%,"3,098,976"
1460,SAND,8.86%,20.62%,37.50%,18.68%,47.99%,32.08%,3.11%,3.44%,1.45,5.09M,1.30,7.37,7.59%,"6,623,474"
1461,SAP,3.54%,-1.52%,14.06%,22.47%,43.85%,13.82%,1.36%,2.12%,1.61,1.19M,0.60,280.23,1.63%,"706,597"
1462,SARO,2.02%,11.74%,17.23%,-,-,18.42%,4.12%,4.15%,1.50,1.46M,1.91,29.32,2.02%,"2,796,295"
1463,SATL,1.30%,20.49%,19.57%,252.25%,127.99%,37.19%,6.55%,11.73%,5.00,863.21K,0.79,3.91,-3.22%,"682,809"
1464,SATS,3.25%,-7.93%,18.09%,2.53%,88.83%,16.59%,3.63%,5.39%,2.50,2.24M,0.44,26.70,-0.67%,"988,147"
1465,SBAC,-3.96%,0.69%,8.11%,-10.51%,-0.33%,5.16%,1.94%,2.49%,1.75,837.68K,0.97,214.31,-2.00%,"809,377"
1466,SBH,-1.03%,-5.87%,-26.98%,-35.95%,-29.54%,-17.13%,4.17%,4.36%,2.43,2.49M,0.72,8.66,-2.81%,"1,788,600"
1467,SBLK,-2.85%,6.05%,10.09%,-24.94%,-33.80%,8.39%,2.76%,3.38%,1.50,2.24M,0.43,16.20,-0.70%,"961,926"
1468,SBRA,-3.54%,8.00%,2.51%,-7.82%,17.75%,-0.98%,1.73%,2.50%,2.00,2.22M,0.93,17.15,-1.15%,"2,061,955"
1469,SBS,1.53%,6.56%,26.04%,3.66%,15.91%,24.63%,2.32%,2.29%,1.00,794.52K,1.64,17.86,3.72%,"1,304,465"
1470,SBSW,0.23%,21.29%,21.97%,4.59%,-6.28%,31.21%,3.46%,4.28%,3.14,7.64M,0.98,4.33,0.00%,"7,504,832"
1471,SBUX,-2.44%,-15.29%,8.02%,-0.18%,4.60%,5.07%,1.89%,2.75%,2.42,9.77M,0.71,95.88,0.17%,"6,977,698"
1472,SCCO,2.71%,9.24%,11.13%,-0.72%,0.92%,12.17%,3.40%,3.33%,3.35,1.32M,2.00,101.48,1.85%,"2,644,500"
1473,SCHW,4.11%,0.79%,9.68%,23.49%,12.39%,9.11%,1.80%,2.76%,2.00,11.25M,0.68,80.75,0.99%,"7,660,812"
1474,SCI,-0.59%,-1.38%,-4.75%,-1.13%,6.48%,-1.53%,1.49%,2.14%,1.50,1.18M,0.72,78.60,-0.82%,"850,822"
1475,SCS,-3.20%,-14.12%,-14.12%,-18.11%,-13.98%,-10.49%,2.54%,2.59%,1.00,628.50K,1.33,10.58,-2.40%,"835,483"
1476,SDGR,-6.33%,-1.11%,11.14%,8.06%,-22.03%,11.20%,4.64%,6.74%,1.55,970.63K,0.87,21.45,-5.71%,"848,383"
1477,SDRL,0.56%,-12.48%,-30.62%,-39.89%,-49.82%,-35.53%,3.25%,4.62%,1.23,986.52K,0.87,25.10,-3.16%,"854,629"
1478,SE,4.13%,2.45%,16.71%,52.02%,138.86%,22.81%,2.06%,4.59%,1.47,4.25M,0.80,130.30,0.63%,"3,393,562"
1479,SEDG,2.43%,-6.34%,31.88%,-15.12%,-74.09%,27.13%,5.56%,8.52%,3.26,4.15M,0.52,17.29,0.52%,"2,145,486"
1480,SEE,-1.74%,-8.68%,-13.63%,-16.39%,-18.50%,-13.27%,2.19%,3.41%,2.05,1.53M,1.19,29.34,-0.74%,"1,813,888"
1481,SEI,3.40%,-29.75%,-10.61%,76.45%,166.55%,-17.48%,6.52%,11.07%,1.00,1.36M,0.60,23.75,-0.59%,"811,903"
1482,SEIC,4.43%,-2.19%,-3.93%,14.93%,10.50%,-5.10%,1.72%,2.18%,2.86,673.10K,0.86,78.27,1.08%,"578,440"
1483,SEM,0.95%,-7.88%,-6.52%,-9.44%,8.70%,-9.44%,2.02%,3.30%,1.40,966.76K,0.82,17.07,1.25%,"795,675"
1484,SEMR,3.01%,-37.31%,-19.66%,-34.71%,-17.46%,-16.41%,3.89%,6.26%,1.29,756.39K,0.74,9.93,-4.79%,"558,154"
1485,SERV,6.82%,-25.94%,-42.51%,2.67%,64.81%,-43.11%,6.30%,9.45%,1.00,10.30M,0.33,7.68,-1.41%,"3,354,661"
1486,SFD,-4.35%,-10.31%,-,-,-,-3.09%,3.85%,4.46%,1.43,1.14M,0.97,19.14,-2.35%,"1,103,014"
1487,SFIX,3.37%,-28.27%,-0.81%,-6.60%,43.19%,-14.62%,5.53%,8.80%,3.33,2.55M,0.59,3.68,-3.16%,"1,503,605"
1488,SFL,-2.39%,-12.61%,-15.84%,-26.90%,-39.05%,-19.96%,2.80%,3.48%,2.00,1.19M,1.56,8.18,-0.49%,"1,862,534"
1489,SFM,8.63%,4.34%,11.14%,41.63%,140.21%,17.81%,3.84%,4.64%,2.29,1.52M,1.13,149.70,2.94%,"1,712,686"
1490,SG,8.63%,13.58%,-26.06%,-30.61%,3.26%,-19.90%,4.87%,7.71%,1.67,3.56M,0.85,25.68,-1.72%,"3,019,205"
1491,SGHC,2.65%,-14.81%,11.49%,96.80%,97.89%,11.72%,3.47%,4.73%,1.00,804.06K,1.12,6.96,-0.85%,"903,812"
1492,SGI,4.55%,-9.99%,4.49%,6.94%,2.51%,1.43%,3.71%,3.69%,1.62,2.92M,1.31,57.50,-0.17%,"3,832,074"
1493,SGRY,-0.74%,-3.86%,23.36%,-25.73%,-14.43%,14.27%,1.35%,2.48%,1.50,1.30M,0.58,24.19,-0.82%,"750,613"
1494,SHAK,11.20%,-17.50%,-26.41%,-10.80%,-12.16%,-26.51%,3.98%,4.88%,2.24,1.41M,0.55,95.39,-0.09%,"782,064"
1495,SHC,-0.50%,-11.40%,-10.10%,-28.39%,3.38%,-12.79%,4.69%,4.60%,2.00,1.07M,1.16,11.93,-2.29%,"1,242,862"
1496,SHEL,1.49%,7.68%,18.51%,4.82%,7.75%,14.97%,1.12%,1.55%,1.33,4.31M,1.71,72.03,1.05%,"7,372,735"
1497,SHLS,3.01%,-23.66%,-24.67%,-44.21%,-73.09%,-38.16%,6.69%,9.11%,1.70,6.63M,0.70,3.42,3.01%,"4,636,498"
1498,SHO,1.14%,-7.57%,-19.12%,-9.12%,-12.77%,-17.48%,2.48%,2.70%,3.00,2.07M,0.83,9.77,-0.91%,"1,711,181"
1499,SHOO,7.70%,-29.25%,-36.22%,-42.57%,-34.75%,-35.89%,3.92%,4.69%,2.64,1.12M,1.36,27.26,-0.62%,"1,524,343"
1500,SHOP,16.82%,-4.90%,2.57%,39.51%,37.98%,3.28%,4.49%,5.31%,1.96,8.34M,0.69,109.82,0.49%,"5,748,651"
1501,SHW,1.68%,-0.79%,-0.36%,-9.87%,-1.75%,0.36%,2.19%,2.36%,2.07,1.80M,0.65,341.16,-0.45%,"1,180,487"
1502,SIG,24.76%,18.25%,-24.18%,-36.56%,-33.04%,-25.34%,5.69%,5.37%,2.00,1.73M,0.85,60.26,-1.65%,"1,464,466"
1503,SIRI,7.11%,-3.04%,17.78%,-2.85%,-37.53%,6.32%,2.73%,3.99%,3.12,5.30M,0.47,24.24,1.21%,"2,502,648"
1504,SITC,2.68%,-11.13%,-13.32%,13.25%,16.29%,-14.91%,2.18%,2.80%,2.60,906.95K,0.76,13.01,-1.06%,"692,992"
1505,SJM,0.43%,0.35%,2.18%,-6.22%,-10.16%,1.12%,1.79%,3.03%,2.71,1.23M,0.72,111.35,-0.36%,"885,158"
1506,SKT,2.02%,-8.72%,-4.34%,2.98%,13.04%,-3.72%,2.80%,2.57%,2.11,769.31K,0.83,32.86,-1.65%,"639,667"
1507,SKX,0.46%,-7.02%,-13.49%,-8.98%,-6.81%,-14.71%,3.08%,3.65%,1.44,2.37M,0.75,57.35,-1.71%,"1,782,738"
1508,SKYT,-0.86%,-13.07%,-35.29%,-12.21%,-21.08%,-41.67%,5.25%,7.67%,1.40,731.43K,0.78,8.05,-1.11%,"567,889"
1509,SLB,2.80%,1.81%,14.55%,-0.31%,-22.34%,10.28%,1.88%,2.94%,1.55,15.04M,0.78,42.28,1.39%,"11,731,507"
1510,SLDB,-8.92%,-19.53%,11.97%,-42.88%,-64.42%,12.25%,6.60%,9.37%,1.08,2.44M,0.30,4.49,-6.07%,"734,279"
1511,SLG,2.27%,-6.73%,-11.45%,-17.85%,7.98%,-12.93%,2.42%,3.14%,2.62,804.17K,1.07,59.14,-0.47%,"863,289"
1512,SLGN,0.56%,-8.33%,-3.74%,-2.71%,10.38%,-3.98%,1.76%,2.28%,1.62,745.00K,0.92,49.98,-0.20%,"686,019"
1513,SLM,3.12%,-1.80%,9.36%,36.11%,38.95%,8.92%,3.11%,3.76%,1.45,3.12M,0.61,30.04,-1.25%,"1,905,946"
1514,SLNO,-0.12%,11.20%,10.73%,-3.02%,15.46%,11.35%,4.55%,5.48%,1.11,523.85K,3.11,50.05,-0.18%,"1,631,450"
1515,SLQT,7.39%,-13.30%,26.00%,90.91%,105.43%,1.61%,4.74%,6.38%,1.67,2.01M,0.31,3.78,-1.82%,"618,156"
1516,SM,0.76%,-9.73%,-16.97%,-26.49%,-37.48%,-21.23%,3.37%,4.60%,2.06,2.08M,1.09,30.53,-4.02%,"2,271,897"
1517,SMCI,7.23%,-21.26%,30.09%,-11.12%,-58.17%,33.33%,7.83%,10.48%,2.58,72.76M,0.79,40.64,-2.59%,"57,530,865"
1518,SMFG,0.37%,6.91%,14.68%,26.26%,38.77%,12.15%,1.35%,1.57%,1.81,1.48M,0.70,16.25,-0.67%,"1,043,884"
1519,SMG,-5.07%,-5.58%,-15.69%,-23.21%,-22.11%,-14.49%,2.43%,3.35%,1.90,891.65K,1.10,56.73,-2.99%,"981,474"
1520,SMMT,2.07%,7.43%,10.00%,-17.02%,470.14%,13.42%,5.11%,7.37%,1.00,2.43M,0.71,20.24,-2.17%,"1,717,433"
1521,SMPL,-0.30%,-11.18%,-14.52%,-2.01%,-0.75%,-14.80%,2.26%,2.78%,1.92,991.82K,0.70,33.21,-0.57%,"692,793"
1522,SMR,12.85%,1.35%,-1.58%,74.86%,309.41%,4.35%,6.96%,10.27%,2.00,10.93M,0.39,18.71,-0.90%,"4,265,503"
1523,SMTC,3.67%,9.27%,-36.98%,-12.89%,73.84%,-35.21%,4.31%,7.27%,1.31,2.76M,0.64,40.07,-0.67%,"1,768,804"
1524,SN,5.47%,-10.83%,-3.78%,-13.42%,53.68%,-5.94%,4.01%,4.36%,1.17,1.24M,0.73,91.58,-0.56%,"906,973"
1525,SNAP,10.31%,-7.58%,-14.78%,-4.18%,-13.71%,-10.58%,4.18%,4.61%,2.76,28.93M,0.69,9.63,0.94%,"19,967,994"
1526,SNBR,0.24%,-57.49%,-62.23%,-63.71%,-55.67%,-58.66%,10.76%,11.75%,3.00,525.83K,1.14,6.30,-8.63%,"598,903"
1527,SNCY,5.20%,-19.91%,-8.25%,19.16%,-0.88%,-7.00%,4.04%,5.20%,1.56,826.07K,1.13,13.56,-2.31%,"929,619"
1528,SNDK,-7.48%,7.41%,-,-,-,45.00%,4.91%,7.99%,2.00,5.12M,0.60,52.20,-1.49%,"3,078,773"
1529,SNDR,-1.48%,-12.15%,-20.52%,-16.19%,5.51%,-20.25%,2.68%,2.79%,2.50,815.04K,0.68,23.35,-1.52%,"552,700"
1530,SNDX,6.58%,-14.23%,4.59%,-26.44%,-41.26%,1.66%,5.43%,6.02%,1.20,2.21M,0.37,13.44,-2.11%,"809,268"
1531,SNN,-1.18%,8.18%,14.68%,-7.00%,9.01%,15.66%,1.24%,1.64%,2.22,785.90K,1.47,28.43,1.43%,"1,154,559"
1532,SNOW,5.49%,-4.73%,-0.84%,47.66%,2.80%,5.45%,3.24%,4.67%,1.50,5.83M,0.58,162.83,-0.21%,"3,373,646"
1533,SNPS,2.06%,-2.73%,-7.32%,-9.75%,-24.05%,-5.80%,2.50%,3.61%,1.26,1.21M,0.63,457.23,-0.12%,"758,934"
1534,SNV,4.31%,-5.70%,-2.11%,8.07%,23.40%,-5.08%,2.74%,3.37%,1.82,1.48M,0.89,48.63,-0.76%,"1,321,071"
1535,SNX,-1.75%,-10.43%,7.75%,7.26%,20.56%,7.95%,2.77%,2.54%,1.69,630.21K,1.59,126.60,-2.74%,"1,002,709"
1536,SNY,-6.19%,3.16%,16.74%,-3.78%,16.17%,14.97%,1.79%,1.39%,1.62,2.54M,1.35,55.45,-0.86%,"3,437,941"
1537,SO,-2.77%,-1.30%,7.28%,-2.20%,25.51%,6.57%,1.57%,1.86%,2.68,5.03M,0.78,87.73,-1.29%,"3,912,721"
1538,SOC,2.89%,-10.22%,18.33%,18.65%,135.60%,15.02%,4.83%,6.59%,1.67,1.40M,0.73,26.34,1.74%,"1,028,432"
1539,SOFI,13.31%,-5.71%,-9.91%,68.20%,81.99%,-12.08%,4.80%,6.10%,2.89,45.62M,0.78,13.54,-1.31%,"35,535,931"
1540,SOLV,-0.49%,-1.77%,12.17%,7.12%,-,13.43%,3.59%,3.91%,3.00,1.04M,1.04,74.93,0.98%,"1,083,684"
1541,SON,-2.11%,-0.36%,-7.46%,-14.91%,-18.96%,-4.99%,2.46%,2.51%,2.00,835.55K,0.92,46.41,-0.73%,"765,617"
1542,SONO,2.47%,-7.11%,-19.36%,-8.07%,-40.44%,-22.74%,3.06%,3.76%,2.43,1.99M,0.80,11.62,-3.33%,"1,591,601"
1543,SONY,3.02%,1.85%,22.27%,35.68%,42.36%,19.38%,1.28%,1.66%,1.62,4.71M,0.70,25.26,-0.04%,"3,274,477"
1544,SOUN,6.58%,8.17%,-45.90%,105.23%,52.69%,-48.59%,6.30%,9.90%,1.86,51.78M,0.36,10.20,-1.07%,"18,537,710"
1545,SPCE,1.32%,-7.04%,-35.95%,-39.01%,-86.61%,-34.86%,9.82%,9.84%,2.88,1.98M,0.89,3.83,-5.20%,"1,761,678"
1546,SPG,0.58%,-10.23%,-2.07%,-0.47%,6.41%,-3.75%,2.42%,2.69%,2.20,1.48M,1.12,165.76,-0.22%,"1,661,755"
1547,SPGI,4.64%,-3.76%,5.47%,-2.01%,19.74%,3.04%,1.39%,2.06%,1.46,1.37M,0.99,513.16,1.83%,"1,350,977"
1548,SPHR,4.45%,-26.40%,-9.98%,-19.36%,-28.94%,-17.86%,2.88%,5.85%,2.00,801.72K,0.91,33.12,1.88%,"732,696"
1549,SPNT,7.91%,15.79%,14.66%,15.79%,31.58%,0.67%,2.59%,3.09%,2.00,643.20K,1.06,16.50,1.54%,"682,577"
1550,SPOT,8.15%,2.37%,35.61%,68.66%,137.21%,37.66%,3.73%,5.03%,1.90,2.28M,0.69,615.88,1.85%,"1,571,667"
1551,SPR,5.06%,4.35%,7.02%,7.19%,0.68%,4.17%,1.73%,2.12%,2.85,1.23M,0.72,35.50,-0.22%,"884,932"
1552,SPRY,14.05%,21.42%,16.17%,-10.97%,46.11%,24.64%,11.12%,7.41%,1.00,1.56M,1.15,13.15,2.02%,"1,793,124"
1553,SQM,-6.36%,7.50%,13.47%,15.78%,-13.77%,17.46%,2.42%,3.57%,1.81,1.13M,0.92,42.71,-1.02%,"1,041,611"
1554,SRAD,13.70%,6.93%,37.45%,88.37%,99.21%,31.66%,7.76%,5.62%,1.17,940.20K,1.04,22.83,-0.70%,"981,520"
1555,SRE,-2.32%,-20.73%,-19.55%,-16.92%,-1.16%,-21.22%,1.63%,3.36%,1.89,5.48M,0.80,69.11,-1.64%,"4,370,819"
1556,SRPT,0.10%,-30.27%,-38.39%,-42.14%,-41.08%,-39.46%,5.93%,5.04%,1.46,1.26M,1.04,73.61,-3.56%,"1,303,118"
1557,SRRK,-1.77%,-10.44%,-20.93%,254.42%,93.49%,-23.00%,4.11%,5.47%,1.00,941.23K,1.27,33.28,-1.57%,"1,198,505"
1558,SSB,1.95%,-4.36%,-4.55%,-4.40%,13.32%,-5.08%,2.22%,2.50%,1.56,808.37K,0.76,94.43,-0.40%,"613,978"
1559,SSL,-6.00%,-15.21%,-11.90%,-40.58%,-47.62%,-10.75%,2.25%,2.71%,1.78,1.10M,0.76,4.07,0.00%,"839,635"
1560,SSNC,1.91%,-6.02%,12.17%,10.30%,29.36%,9.94%,1.58%,2.08%,1.54,1.44M,0.73,83.31,0.68%,"1,047,820"
1561,SSP,11.30%,83.62%,63.32%,75.68%,-15.80%,47.06%,13.52%,12.85%,2.60,1.14M,1.05,3.25,2.52%,"1,202,450"
1562,SSRM,-0.45%,4.97%,59.97%,83.17%,172.03%,57.90%,3.23%,4.16%,2.67,2.64M,0.88,10.99,1.67%,"2,315,344"
1563,ST,0.14%,-5.53%,1.94%,-21.22%,-23.21%,1.64%,2.25%,3.34%,2.11,1.65M,0.60,27.85,0.22%,"994,087"
1564,STAA,-4.49%,7.64%,-30.10%,-42.55%,-55.21%,-28.12%,3.97%,7.07%,2.69,1.07M,0.58,17.46,-1.74%,"621,590"
1565,STAG,-1.95%,-1.56%,4.67%,-10.96%,-8.90%,2.81%,1.94%,2.04%,2.25,1.37M,1.40,34.77,0.87%,"1,912,922"
1566,STE,-2.86%,-0.85%,8.53%,-6.41%,-2.34%,7.89%,2.31%,2.25%,1.86,523.71K,1.05,221.78,-0.55%,"550,996"
1567,STEP,4.80%,-1.55%,-2.01%,1.69%,60.17%,-1.24%,3.25%,4.52%,2.00,553.21K,0.94,57.16,1.10%,"520,110"
1568,STIM,-11.54%,-2.02%,238.76%,370.04%,1.86%,171.43%,7.46%,11.64%,1.50,1.55M,0.74,4.37,-6.42%,"1,144,591"
1569,STKL,-5.37%,-29.42%,-31.87%,-23.39%,-23.04%,-33.64%,3.21%,5.22%,1.00,606.73K,1.24,5.11,-0.58%,"755,227"
1570,STLA,-1.82%,-11.24%,-3.43%,-17.33%,-57.55%,-4.98%,1.63%,2.90%,2.71,13.04M,0.89,12.40,0.98%,"11,598,718"
1571,STLD,0.72%,-3.87%,11.02%,6.82%,-11.02%,12.21%,2.05%,3.16%,2.06,1.85M,0.77,128.00,1.06%,"1,435,387"
1572,STM,-6.24%,-12.29%,-1.80%,-13.96%,-44.71%,-3.72%,2.04%,3.17%,2.34,7.03M,0.69,24.04,-1.15%,"4,850,224"
1573,STNE,16.24%,18.53%,43.12%,1.33%,-31.72%,43.66%,4.10%,4.34%,2.29,6.40M,0.99,11.45,1.15%,"6,313,661"
1574,STNG,-4.07%,-6.75%,-17.19%,-42.69%,-46.45%,-21.27%,4.03%,3.75%,1.50,1.04M,0.96,39.12,-2.15%,"999,949"
1575,STOK,-12.74%,-8.94%,-31.50%,-43.71%,29.22%,-29.83%,8.17%,7.05%,1.22,814.35K,1.32,7.74,-6.63%,"1,073,561"
1576,STRL,11.22%,20.84%,-24.86%,-11.39%,19.41%,-22.06%,4.87%,6.00%,1.00,599.93K,0.90,131.29,-1.99%,"537,935"
1577,STT,5.01%,-6.12%,-3.04%,4.54%,21.85%,-5.74%,2.14%,2.70%,2.12,2.05M,0.78,92.52,-0.37%,"1,609,997"
1578,STWD,-0.40%,0.70%,5.14%,-3.93%,-1.35%,5.75%,1.33%,1.89%,1.75,2.21M,0.93,20.04,0.40%,"2,052,867"
1579,STX,-0.77%,-12.11%,0.48%,-16.02%,-0.55%,1.91%,2.14%,3.13%,2.04,3.19M,0.99,87.96,-0.93%,"3,153,929"
1580,STZ,-0.55%,-0.34%,-21.44%,-28.11%,-33.78%,-19.29%,2.01%,2.66%,1.93,2.82M,0.54,178.36,-1.07%,"1,537,547"
1581,SU,2.31%,-1.66%,11.18%,3.41%,6.24%,7.85%,2.12%,2.67%,1.74,4.82M,0.63,38.48,0.18%,"3,054,094"
1582,SUI,-3.52%,-4.53%,6.91%,-8.59%,-1.69%,4.23%,2.05%,2.56%,2.23,839.09K,0.79,128.17,-1.68%,"665,191"
1583,SUPN,2.39%,1.13%,-7.60%,3.87%,-6.03%,-8.60%,2.76%,3.65%,2.20,568.78K,0.94,33.05,1.07%,"533,408"
1584,SUPV,16.81%,8.41%,4.00%,82.35%,162.83%,-0.20%,7.01%,7.21%,1.00,1.20M,0.78,15.08,7.87%,"932,272"
1585,SUZ,-2.59%,-5.04%,-4.46%,3.05%,-22.05%,-6.92%,1.90%,1.88%,1.36,1.83M,0.57,9.42,-0.11%,"1,050,228"
1586,SVM,-2.86%,10.00%,37.04%,-4.24%,32.57%,35.67%,3.86%,4.70%,1.25,5.43M,1.22,4.07,0.99%,"6,648,553"
1587,SVV,2.93%,-10.00%,-30.15%,-32.56%,-60.41%,-31.51%,4.70%,5.73%,2.00,689.89K,1.07,7.02,0.43%,"740,803"
1588,SW,1.11%,-15.38%,-10.96%,-3.88%,37.92%,-15.39%,2.50%,3.21%,1.56,3.56M,1.34,45.57,1.22%,"4,749,365"
1589,SWI,0.00%,0.66%,28.85%,43.08%,56.51%,29.12%,0.16%,0.33%,3.00,1.12M,0.87,18.40,0.00%,"971,444"
1590,SWIM,4.39%,7.49%,-1.71%,7.32%,86.22%,-1.01%,4.68%,7.10%,2.25,612.95K,1.04,6.89,3.30%,"638,270"
1591,SWK,-1.05%,-7.29%,1.31%,-24.75%,-16.01%,0.22%,2.09%,2.82%,2.70,1.74M,0.98,80.47,-1.87%,"1,702,631"
1592,SWKS,-3.75%,2.54%,-22.71%,-30.22%,-35.74%,-23.07%,1.85%,3.26%,3.07,3.48M,0.62,68.22,-1.16%,"2,148,238"
1593,SWTX,-3.73%,-16.53%,35.74%,37.32%,-8.26%,30.67%,3.31%,5.09%,1.12,2.43M,0.58,47.21,-2.68%,"1,406,541"
1594,SXC,0.65%,0.43%,-15.65%,13.60%,-17.45%,-13.36%,2.20%,2.64%,2.00,972.73K,0.65,9.27,-0.75%,"628,635"
1595,SYF,5.28%,-7.79%,-13.10%,10.42%,30.95%,-14.08%,2.98%,3.73%,1.92,4.09M,0.62,55.85,0.05%,"2,521,855"
1596,SYK,-0.81%,-3.88%,4.40%,2.21%,5.48%,3.56%,1.77%,2.22%,1.82,1.42M,0.61,372.87,-0.37%,"865,015"
1597,SYM,11.39%,-4.10%,1.48%,-7.11%,-51.67%,-1.39%,5.31%,6.74%,2.05,1.98M,0.41,23.38,-0.51%,"810,597"
1598,SYRE,1.40%,-14.58%,-21.49%,-39.81%,-54.44%,-21.99%,6.79%,8.39%,1.27,600.96K,0.98,18.16,-4.52%,"589,285"
1599,SYY,-5.34%,-4.43%,-8.05%,-6.38%,-13.78%,-7.94%,2.13%,2.17%,2.00,3.58M,0.95,70.39,-1.46%,"3,403,118"
1600,T,2.63%,2.13%,21.00%,26.79%,59.15%,19.94%,1.71%,2.65%,1.72,40.63M,1.04,27.31,1.30%,"42,329,622"
1601,TAC,2.61%,-8.91%,-29.40%,0.20%,53.20%,-30.60%,2.36%,3.93%,1.90,1.98M,0.43,9.82,0.41%,"846,643"
1602,TAK,-0.92%,6.82%,15.60%,1.62%,4.74%,13.60%,1.02%,1.15%,2.00,1.76M,0.96,15.04,0.20%,"1,698,591"
1603,TAL,-8.43%,-2.47%,33.64%,61.66%,7.42%,30.04%,3.82%,4.71%,1.22,7.31M,0.38,13.03,-0.53%,"2,753,594"
1604,TALO,3.82%,4.52%,0.87%,-19.37%,-32.65%,-4.84%,3.24%,4.69%,1.43,1.78M,1.13,9.24,0.43%,"2,022,060"
1605,TAP,-0.31%,-3.99%,0.19%,7.84%,-12.39%,2.51%,2.09%,2.52%,2.52,2.20M,0.59,58.76,-0.86%,"1,295,255"
1606,TARS,11.18%,12.71%,-1.29%,48.74%,52.50%,-7.30%,6.02%,6.39%,1.33,651.60K,1.06,51.33,-1.97%,"692,966"
1607,TBBB,10.77%,-3.76%,-8.08%,-14.44%,17.72%,-5.09%,3.98%,4.01%,2.00,1.02M,0.67,26.84,0.11%,"679,030"
1608,TCOM,-3.66%,-1.53%,-12.26%,30.85%,42.50%,-7.27%,2.19%,3.52%,1.34,3.86M,0.86,63.67,-0.38%,"3,324,065"
1609,TD,2.15%,2.64%,18.21%,-5.59%,1.26%,14.48%,1.15%,1.58%,1.62,2.23M,0.94,60.95,0.69%,"2,095,950"
1610,TDC,2.54%,-1.49%,-25.97%,-17.92%,-37.60%,-23.40%,3.05%,2.85%,2.83,1.52M,0.93,23.86,-1.65%,"1,419,199"
1611,TDOC,2.98%,-24.14%,-3.68%,-1.26%,-43.46%,-4.95%,4.66%,6.04%,2.52,7.64M,0.55,8.64,-2.04%,"4,193,687"
1612,TDS,8.43%,4.50%,13.57%,66.83%,138.75%,12.34%,3.30%,4.05%,2.33,929.91K,1.06,38.32,2.19%,"983,940"
